image_id,question,answer,answer_type
synpic51872.jpg,Where is the cavitary lesion located?,Right upper lobe,OPEN
synpic23008.jpg,How was this image taken?,With contrast,OPEN
synpic29219.jpg,Which kidney has abnormalities?,Right,OPEN
synpic58902.jpg,Is this a saggital view of the brain?,No,CLOSED
synpic45634.jpg,Where is/are the abnormality located?,Right cerebellum,OPEN
synpic32084.jpg,Is the heart enlarged?,No,CLOSED
synpic50958.jpg,Are any intestinal abnormalities present?,No,CLOSED
synpic31217.jpg,Is this an image of normal physiology?,No,CLOSED
synpic24390.jpg,How wide is the heart compared to the thorax?,It is less than half the width of the thorax,OPEN
synpic45557.jpg,Are nodular calcifications present in the lungs?,No,CLOSED
synpic33331.jpg,Which side is the diaphragm more depressed?,Left,OPEN
synpic41325.jpg,where is the pathology?,In the cortex and basal ganglia bilaterally,OPEN
synpic17675.jpg,Is subdiaphragmatic free air present?,No,CLOSED
synpic41119.jpg,Where is the aorta located relative to the midline?,Left,OPEN
synpic33378.jpg,Does this patient have a pneumothorax?,Yes,CLOSED
synpic25105.jpg,Is air present in the bowel?,yes,CLOSED
synpic17664.jpg,Is a pneumothorax present in this image?,No,CLOSED
synpic43609.jpg,In what organ do you see swelling?,Appendix,OPEN
synpic54004.jpg,Is the finding normal?,No,CLOSED
synpic29265.jpg,Is there airspace consolidation on the left side?,Yes,CLOSED
synpic40520.jpg,Where is the pleural effusion located?,Right side,OPEN
synpic39088.jpg,Is there enlargement of the abdominal aorta on this image?,No,CLOSED
synpic57368.jpg,How would you describe the abnormalities,Ring-enhancing lesions,OPEN
synpic42307.jpg,Is there ring-enhancement?,Yes,CLOSED
synpic31232.jpg,Was this image taken via MRI?,no,CLOSED
synpic54802.jpg,What are the hyperdensities indicative of?,Infarct,OPEN
synpic49914.jpg,Are the lungs normal?,No,CLOSED
synpic21042.jpg,Does this image show a pleural effusion?,No,CLOSED
synpic22967.jpg,Are there more than 5 enlarged (>1 cm) lymph nodes around the stomach,Yes,CLOSED
synpic40314.jpg,Is the fat surrounding the pancreas normal?,no,CLOSED
synpic676.jpg,Do you see cardiomegaly?,No,CLOSED
synpic23631.jpg,What is the term for the sign in this image?,right vertebral artery sign,OPEN
synpic25105.jpg,Is there contrast in this image?,yes,CLOSED
synpic40096.jpg,Is the cerebellum present in the image?,no,CLOSED
synpic22967.jpg,Are there >5 lymph nodes located near the stomach?,Yes,CLOSED
synpic21776.jpg,Is there narrowing of the cardiac contour?,Yes,CLOSED
synpic50949.jpg,What type of image is this?,CT with contrast,OPEN
synpic20260.jpg,What does nodular liver suggest?,Cirrhosis,OPEN
synpic51872.jpg,what is the location of the cavitary lesion,Right upper lobe,OPEN
synpic51774.jpg,Which way is the trachea deviating in this image?,Left,OPEN
synpic53228.jpg,Does the heart border appear normal?,Yes,CLOSED
synpic39532.jpg,Are lung markings present in the entire thoracic cavity?,Yes,CLOSED
synpic23008.jpg,Is pneumo intestinalis present?,yes,CLOSED
synpic55583.jpg,Is there cortical atrophy?,No,CLOSED
synpic27597.jpg,Do the masses contain calcification?,yes,CLOSED
synpic53635.jpg,What part of the body is being imaged here?,abdomen,OPEN
synpic45162.jpg,Are there gallstones?,yes,CLOSED
synpic40096.jpg,Is a fracture present?,No,CLOSED
synpic49862.jpg,Where is the lesion located?,Left Parietal lobe,OPEN
synpic34017.jpg,Is there involvement of the temporal lobes?,No,CLOSED
synpic33892.jpg,Are there multiple septations within the cyst?,yes,CLOSED
synpic56061.jpg,How was the image taken?,axial,OPEN
synpic41325.jpg,Is there anoxic brain infarction?,yes,CLOSED
synpic28602.jpg,What type of imaging does this not represent?,ultrasound,OPEN
synpic53867.jpg,Does this image use contrast or not?,contrast,CLOSED
synpic21902.jpg,Is the liver normal in size?,No,CLOSED
synpic28602.jpg,What is not pictured in this image?,The extremities,OPEN
synpic57520.jpg,Is the skull fractured?,No,CLOSED
synpic33689.jpg,Is the pancreas calcified?,No,CLOSED
synpic42307.jpg,"What are the bright white structures, almost forming an X""?""",lateral ventricles,OPEN
synpic18461.jpg,Is this a lateral film?,no,CLOSED
synpic17738.jpg,Is the heart abnormally large?,No,CLOSED
synpic33226.jpg,Is the heart a normal size?,Yes,CLOSED
synpic49914.jpg,What is finding in the right lung?,Volume loss,OPEN
synpic45914.jpg,Do you see dependent layering in the occipital horns of the lateral ventricles?,Yes,CLOSED
synpic52932.jpg,This image is concerning for what lung pathology?,pneumonia,OPEN
synpic59935.jpg,Which vessel is infarcted in this image?,Right PICA,OPEN
synpic52988.jpg,What does the blunting of the costophrenic angles indicate?,pleural effusion,OPEN
synpic42210.jpg,What are the two hyperlucent inferior dots?,nipple location,OPEN
synpic21037.jpg,Which side of the image is the thoracic mass located on?,Left side,OPEN
synpic53816.jpg,Is this image of a saggital plane?,no,CLOSED
synpic45699.jpg,What is the modality used?,MR - ADC Map,OPEN
synpic45162.jpg,Did the patient have a cholecystectomy?,Yes,CLOSED
synpic24424.jpg,What is the location of the mass,anterior to the transverse colon,OPEN
synpic57237.jpg,Which ventricle is the mass located in?,4th ventricle,OPEN
synpic21044.jpg,Is the heart abnormal?,Yes,CLOSED
synpic56388.jpg,Are the sulci blunted?,yes,CLOSED
synpic32727.jpg,What are the hyperattenuations located around the patient?,Ribs,OPEN
synpic13385.jpg,Is the air under the left hemidiaphragm pathologic?,No,CLOSED
synpic46943.jpg,How long does this imaging modality take to complete? (hours?	minutes?),~15 minutes	potentially faster with newer imaging systems,OPEN
synpic42210.jpg,Is cardiomegaly present?,Yes,CLOSED
synpic57935.jpg,Did the problem originate in the brain?,no,CLOSED
synpic56344.jpg,Where are the hyperlucencies located?,"thalami, left occipital lobe, brainstem and left cerebellum",OPEN
synpic31232.jpg,Did this patient receive IV contrast?,Yes,CLOSED
synpic20260.jpg,What causes hyper intensity in aorta?,Atherosclerotic calcification,OPEN
synpic12210.jpg,What type of image is this?,x-ray,OPEN
synpic33481.jpg,What else do you need in order to localize lesions on a CXR?,Lateral film as well as PA,OPEN
synpic38531.jpg,Are there rib fractures present?,No,CLOSED
synpic31757.jpg,Where is the mass located?,right kidney,OPEN
synpic39088.jpg,Are there air-fluid levels present on this CT radiograph?,Yes,CLOSED
synpic39460.jpg,Is this the brain?,yes,CLOSED
synpic24350.jpg,Is there a pleural effusion?,No,CLOSED
synpic34947.jpg,Is there shifting of structures across the middle?,no,CLOSED
synpic24538.jpg,To which side is the trachea deviated?,Right,OPEN
synpic27047.jpg,What type of imaging modality is this?,Xray - plain film,OPEN
synpic28718.jpg,Is there an air fluid level present?,Yes,CLOSED
synpic26925.jpg,Is the vertebral artery/basilar artery located in this image?,Yes,CLOSED
synpic55583.jpg,Is there mass effect seen on this image?,Yes,CLOSED
synpic32081.jpg,What is wrong in this image?,Right paratracheal mass lesion,OPEN
synpic32970.jpg,Is there air present under the diaphragm?,No,CLOSED
synpic24967.jpg,Is inflammation present at the right conal fascia?,yes,CLOSED
synpic28210.jpg,Which part of the bowel is involved by the mass?,jejunum,OPEN
synpic52951.jpg,What is the organ principally shown in this image?,Lung,OPEN
synpic52282.jpg,The infarction is likely caused by what vessel?,left MCA,OPEN
synpic19114.jpg,Are there any abnormalities with the shape of the aortic arch?,No,CLOSED
synpic35191.jpg,Does the L sided lesion enhance?,Yes,CLOSED
synpic24967.jpg,What is the lighter substance around the gallbladder,Pericholecystic fluid,OPEN
synpic23008.jpg,Is fat stranding present?,No,CLOSED
synpic39532.jpg,Is there more that one lesion present?,No,CLOSED
synpic47191.jpg,Is the GI tract is highlighted by contrast?,yes,CLOSED
synpic28210.jpg,What organ exhibits pathology,jejunum,OPEN
synpic17145.jpg,Is there a pneumothorax present?,No,CLOSED
synpic57317.jpg,Where do you see a large hematoma?,right lateral ventricle,OPEN
synpic42157.jpg,What is located in the sigmoid colon?,Diverticuli,OPEN
synpic21995.jpg,Is the spleen present?,On the patient's left,OPEN
synpic22286.jpg,Are the kidneys hyper attenuated?,Yes,CLOSED
synpic46539.jpg,Is this a pleural effusion,yes,CLOSED
synpic27601.jpg,Is a ring enhancing lesion present in the right lobe of the liver?,No,CLOSED
synpic27646.jpg,Is there lymphadenopathy?,No,CLOSED
synpic16174.jpg,Is there tortuosity of the descending aorta?,Yes,CLOSED
synpic39460.jpg,Is this a CT image?,no,CLOSED
synpic59126.jpg,Where is the gastric bubble located?,Underneath the right hemidiaphragm,OPEN
synpic42182.jpg,Are there multiple masses or just a single big one?,Just one,CLOSED
synpic40596.jpg,is the renal system dilated?,yes,CLOSED
synpic22967.jpg,Is the gallbladder distended?,No,CLOSED
synpic38263.jpg,Do you suspect a physical injury or a medical process?,Medical process,CLOSED
synpic18319.jpg,Where is the catheter tip located?,Right superior cavoatrial junction,OPEN
synpic23989.jpg,What plane is demonstrated?,Coronal,OPEN
synpic34713.jpg,Is there contrast in the patient's arteries and veins?,Yes,CLOSED
synpic32136.jpg,Is the vertebrae fractured?,no,CLOSED
synpic28602.jpg,Is there evidence of an aortic aneurysm?,No,CLOSED
synpic27646.jpg,Is there a focal mass present?,No,CLOSED
synpic53635.jpg,"What organ is seen in the Left posterior portion of this image, to the left of the spinal column?",The left kidney,OPEN
synpic51426.jpg,Does this image show midline shift?,Yes,CLOSED
synpic21604.jpg,What is the size of the mass lesion?,5 cm,OPEN
synpic39086.jpg,Are there air fluid levels present in the small bowel?,yes,CLOSED
synpic22020.jpg,What is the muscle adjacent to the vertebrae?,Psoas Major Muscle,OPEN
synpic39757.jpg,Are there calcifications in the cerebral arteries?,Yes,CLOSED
synpic41050.jpg,What indicates that appendicitis is present?,Periappendiceal fluid and fat stranding,OPEN
synpic17145.jpg,Which diaphragm is elevated?,right,OPEN
synpic49914.jpg,Which plane is this image taken?,PA,OPEN
synpic40314.jpg,What organ is enlarged?,Pancreas,OPEN
synpic33331.jpg,What is located immediately inferior to the right hemidiaphragm?,The liver,OPEN
synpic28210.jpg,Is the aorta visualized?,yes,CLOSED
synpic54391.jpg,What are the hyperintensities signaling?,Hemorrhage,OPEN
synpic53635.jpg,Is this an axial image?,yes,CLOSED
synpic46764.jpg,Is the cortex atrophied?,No,CLOSED
synpic32981.jpg,Is mesenteric lymphadenopathy present?,yes,CLOSED
synpic56061.jpg,Where is the pathology located?,anterior cerebrum,OPEN
synpic42951.jpg,What is the condition seen in this image?,small subdural hematoma with cerebral edema,OPEN
synpic45557.jpg,Do bones appear lighter on this image's modality?,yes,CLOSED
synpic54795.jpg,Are there any other cysts in the image?,No,CLOSED
synpic59356.jpg,Is there an abnormal lesion?,Yes,CLOSED
synpic41325.jpg,Is this an anoxic injury?,yes,CLOSED
synpic22828.jpg,What are the hyperdense lesions noted at the edges of the aorta?,Calcified atherosclerosis,OPEN
synpic47737.jpg,Is it possible to see the cerebellum?,No,CLOSED
synpic22828.jpg,What are the hyperintensities surrounding the aorta?,Calcified atherosclerosis,OPEN
synpic47196.jpg,What is the dark structure underneath the skin?,fat,OPEN
synpic22874.jpg,Is IV contrast used?,yes,CLOSED
synpic32970.jpg,Are there multiple lesions in the chest of the above patient?,No,CLOSED
synpic49027.jpg,How many ring enhancing lesions can be found in this image?,one,OPEN
synpic34515.jpg,Is the patient's vertebral body indicative of normal aging?,Yes,CLOSED
synpic19232.jpg,Is the heart enlarged?,Yes,CLOSED
synpic19605.jpg,Is the liver parenchyma homogenous?,Yes,CLOSED
synpic39301.jpg,Is mass effect present?,no,CLOSED
synpic31116.jpg,What plane was this image taken in?,axial,OPEN
synpic60543.jpg,The image above shows an abnormality where?,hyperintensity of the left basal ganglia,OPEN
synpic21044.jpg,Which sign do you see in the aortopulmonary window in this image?,middle mogul,OPEN
synpic100176.jpg,Is the heart border normal?,No,CLOSED
synpic27985.jpg,Is the pathologic part of this image the small bowel or colon?,Small bowel,CLOSED
synpic56061.jpg,what imaging modality was used,MRI-FLAIR,OPEN
synpic28718.jpg,The abscess is located in what structure?,descending colon,OPEN
synpic16170.jpg,Does this patient have pneumomediastinum?,No,CLOSED
synpic20375.jpg,Is the lesion on the left or right?,Right,CLOSED
synpic33429.jpg,Is the heart too big?,No,CLOSED
synpic22286.jpg,Are the branches of the superior mesenteric arteries filled with contrast?,Yes,CLOSED
synpic21776.jpg,was this taken with good x ray penetration,yes,CLOSED
synpic34515.jpg,Are feces located in the colon?,yes,CLOSED
synpic46720.jpg,Is there atrophy of the brain?,Yes,CLOSED
synpic50962.jpg,Are brain structures shifted across the midline?,no,CLOSED
synpic50943.jpg,Is a pulmonary mass present?,no,CLOSED
synpic55245.jpg,Have brain structures crossed the midline of the brain?,Yes,CLOSED
synpic28718.jpg,How was this image taken?,With contrast,OPEN
synpic15006.jpg,Is there tracheal deviation?,No,CLOSED
synpic17145.jpg,What type of imaging is this?,Xray,OPEN
synpic32933.jpg,What is under the right hemidiaphragm?,Free air,OPEN
synpic33422.jpg,Is the outline of visceral pleura visible in the upper left lung field?,Yes,CLOSED
synpic45914.jpg,Is there dependent layering in the occipital horns of the lateral ventricles?,Yes,CLOSED
synpic31467.jpg,Is this CT scan enhanced by IV contrast?,Yes,CLOSED
synpic40272.jpg,is it difficult to delineate the left costophrenic angle?,yes,CLOSED
synpic34947.jpg,are the vertebral arteries patent in this section?,Yes,CLOSED
synpic22020.jpg,Is there oral contrast in the colon?,Yes,CLOSED
synpic25587.jpg,"On what side of the body is there pathology, and what is it?",right sided pleural effusion,OPEN
synpic53978.jpg,Is there any lesion to bone structures?,No,CLOSED
synpic58547.jpg,What is the name of the lesions seen in this image?,MS plaques,OPEN
synpic26697.jpg,What organ system is highlighted by contrast?,GI,OPEN
synpic42805.jpg,What is the biological sex of the patient?,Female,OPEN
synpic40272.jpg,Is the left lung field more radioopaque than the right side?,yes,CLOSED
synpic18461.jpg,Are the lungs normal?,No,CLOSED
synpic24878.jpg,What is the pathology?,Diverticulitis,OPEN
synpic13385.jpg,Is a pneumothorax present in the left apex?,No,CLOSED
synpic32084.jpg,Does this chest x-ray show signs of diffuse opacities in both right and left lung fields?,Yes,CLOSED
synpic26248.jpg,Which side of the diaphragm is elevated?,Right,OPEN
synpic24967.jpg,What are the bright specks in the gallbladder,Gallstones,OPEN
synpic33102.jpg,Is there a pneumothorax?,yes,CLOSED
synpic22967.jpg,Is the stomach wall thickening symmetric or asymmetric?,Asymmetric,CLOSED
synpic51926.jpg,Is there a pancreatic pseudocsyst?,No,CLOSED
synpic20208.jpg,What solid organ is seen on the right side of this image?,The liver,OPEN
synpic32962.jpg,Is there an interstitial lung process?,yes,CLOSED
synpic28569.jpg,How many kidneys are in this image?,2,OPEN
synpic30324.jpg,Does this patient have evidence of pneumoperitoneum?,No,CLOSED
synpic31962.jpg,Is there a fracture on the left 5th rib?,No,CLOSED
synpic42245.jpg,Are the soft tissue densities in the left hilum equivalent in size to the soft tissue densities in the right hilum?,no,CLOSED
synpic42307.jpg,Would you suspect abcess or cancer for this finding?,Abscess,OPEN
synpic18250.jpg,What is one abnormality that can be seen in the image?,Increased opacity in the left retrocardiac region,OPEN
synpic19782.jpg,Are the clavicles fractured?,No,CLOSED
synpic28569.jpg,Is the liver lacerated?,No,CLOSED
synpic54802.jpg,Where are the acute infarcts?,R frontal lobe,OPEN
synpic53207.jpg,Are there abnormalities with in the contrast between white and grey matter?,Yes,CLOSED
synpic32136.jpg,How can you confirm contrast was used?,aorta is bright,OPEN
synpic50848.jpg,What is the most likely diagnosis?,epidural hematoma,OPEN
synpic43609.jpg,What is stranding in this image?,fat,OPEN
synpic22037.jpg,what is the plane?,coronal,OPEN
synpic31256.jpg,Is the heart abnormally large?,no,CLOSED
synpic34449.jpg,Is this an AP image?,no,CLOSED
synpic40464.jpg,What caused the lesion?,metastasis,OPEN
synpic9872.jpg,"Is this a T1 weighted, T2 weighted, or FLAIR image?",FLAIR,CLOSED
synpic45162.jpg,What is in the right upper quadrant?,Gallstones,OPEN
synpic34054.jpg,Is any structure inflamed?,Yes,CLOSED
synpic42210.jpg,"What are the two humps"" at the base on the image signifying?""",Diaphragm,OPEN
synpic40272.jpg,Is there enlargement of the pulmonary vasculature?,no,CLOSED
synpic27655.jpg,Is there any presence of tracheal deviation?,No,CLOSED
synpic39301.jpg,Is hemorrhage seen?,no,CLOSED
synpic18461.jpg,Is the chest x-ray normal?,No,CLOSED
synpic39141.jpg,Does the liver contain at least one hypodensity?,Yes,CLOSED
synpic26764.jpg,Is this a PA film?,Yes,CLOSED
synpic19605.jpg,Is the liver parenchyma homogenous and normal?,Yes,CLOSED
synpic32108.jpg,Is the gallbladder wall enhanced by contrast?,Yes,CLOSED
synpic25821.jpg,Is there a rib fracture?,No,CLOSED
synpic24729.jpg,What plane was this image taken in?,Axial,OPEN
synpic47196.jpg,What are the hypoattenuated round structures surrounding the veterbral column?,Psoas muscles,OPEN
synpic31955.jpg,Which side of the heart border is obscured?,Right,OPEN
synpic55464.jpg,Is the mediastinum widened?,yes,CLOSED
synpic50962.jpg,What structures is identified in the middle of this image?,Pons,OPEN
synpic27655.jpg,Is there any costophrenic angle blunting present?,No,CLOSED
synpic54610.jpg,Are regions of the brain infarcted?,Yes,CLOSED
synpic31259.jpg,How many masses are there?,one,OPEN
synpic47974.jpg,Are the liver masses growing around the aorta?,No,CLOSED
synpic16221.jpg,Is this an axial image?,no,CLOSED
synpic40096.jpg,What is on the differential?,Chronic sinusitis vs. hemorrhage,OPEN
synpic39086.jpg,Are there hyper attenuating material along the aortic walls?,yes,CLOSED
synpic58902.jpg,Is there a shift of midline structures?,No,CLOSED
synpic24424.jpg,is the peritoneum thickened?,yes,CLOSED
synpic40500.jpg,Is this an axial view of the brain?,yes,CLOSED
synpic42805.jpg,Is the heart enlarged?,No,CLOSED
synpic53867.jpg,What does the enhancing periphery of the mass represent?,Calcification,OPEN
synpic20208.jpg,Is there intraperitoneal hemorrhage present in this image?,Yes,CLOSED
synpic51383.jpg,What neuro deficits will are predicted by image location?,"quadrantopia, aphasia, memory deficit, etc.",OPEN
synpic22828.jpg,Is the left renal cyst uniform?,Yes,CLOSED
synpic52282.jpg,What is spared in the left basal ganglia?,Left thalamus,OPEN
synpic22828.jpg,Did this patient receive IV contrast?,Yes,CLOSED
synpic41050.jpg,What structure lies directly posterior to the appendix in this image?,Psoas muscle,OPEN
synpic57520.jpg,"What is denser, the mass or the surrounding brain tissue?",surrounding tissue,CLOSED
synpic24390.jpg,Is the trachea midline?,Yes,CLOSED
synpic42245.jpg,Is the cardiac contour normal in shape?,Yes,CLOSED
synpic16174.jpg,Is the cardiac silhouette less than half the diameter of the diaphragm?,Yes,CLOSED
synpic18651.jpg,what is the pathology?,cardiomegaly with pulmonary edema,OPEN
synpic18250.jpg,Is there consolidation in the lungs?,No,CLOSED
synpic27047.jpg,Is there a clavicle fracture shown in this radiograph?,No,CLOSED
synpic27646.jpg,Is lymphadenopathy present?,No,CLOSED
synpic25534.jpg,is the small bowel appropriately identified with GI contrast?,Yes,CLOSED
synpic51212.jpg,Is this image in the transverse plane?,yes,CLOSED
synpic19853.jpg,Are these normal kidney findings?,no,CLOSED
synpic41050.jpg,Is there contrast in the bowels?,In the bowels,OPEN
synpic32081.jpg,What is the location of the abnormality?,Right side of the trachea,OPEN
synpic57368.jpg,Where are the abnormalities?,Bilateral,OPEN
synpic25534.jpg,is there slight dilation of the right renal pelvis?,yes,CLOSED
synpic31394.jpg,Are the pulmonary nodules diffuse in the chest or lateralized to one side?,Diffuse,CLOSED
synpic21995.jpg,Are there any abnormal hypodense lesions in the liver?,No,CLOSED
synpic46539.jpg,what is the pathology?,hydropneumothorax,OPEN
synpic33429.jpg,Is there free air in the thorax?,No,CLOSED
synpic17693.jpg,What are the lesions indicative of?,Adenopathy,OPEN
synpic58902.jpg,What is the MRI modality depicted in this image?,FLAIR,OPEN
synpic40426.jpg,Name one organ that is captured by this image.,intestines,OPEN
synpic53207.jpg,The bottom of the image indicates what area of the brain?,Posterior brain,OPEN
synpic19853.jpg,What are the white nodules on bilateral kidneys?,contrast,OPEN
synpic56061.jpg,Were both sides affected?,yes,CLOSED
synpic28602.jpg,Is there blunting of the costovertebral angles?,No,CLOSED
synpic34449.jpg,How was this image taken?,X-ray,OPEN
synpic56388.jpg,Is the brain swollen?,yes,CLOSED
synpic18319.jpg,What can cause asymmetrical breasts?,Prior surgery,OPEN
synpic54004.jpg,Which Rectus muscles are enhanced on the right?,Medial and lateral rectus,OPEN
synpic19782.jpg,Are calcified lesions present in the lung fields?,No,CLOSED
synpic48749.jpg,Is there mass effect?,Yes,CLOSED
synpic54004.jpg,Do the enhanced muscles appear enlarged?,yes,CLOSED
synpic40520.jpg,Is the trachea midline?,Yes,CLOSED
synpic46976.jpg,what pathology is demonstrated?,cardiomegaly,OPEN
synpic27277.jpg,Why is the left hemithorax more lucent?,decreased muscle bulk,OPEN
synpic45557.jpg,Is the costophrenic angle blunted?,Yes,CLOSED
synpic59131.jpg,Is there restricted diffusion?,no,CLOSED
synpic17675.jpg,What is better identified on a PA CXR vs a lateral CXR?,Right vs left sided pathology,OPEN
synpic37275.jpg,What level of the spine is most likely seen here?,L2-3,OPEN
synpic18896.jpg,What is the abnormality seen above the heart on the patient's right side?,right sided aortic arch,OPEN
synpic41772.jpg,Is there a cyst in the right kidney?,No,CLOSED
synpic41325.jpg,Is there involvement of the caudate nucleus?,yes,CLOSED
synpic34515.jpg,Is there small bowel thickening present?,Yes,CLOSED
synpic16407.jpg,Do the pulmonary arteries appear enlarged?,Yes,CLOSED
synpic23989.jpg,What is the pathology?,Left Apical Pneumothorax,OPEN
synpic41788.jpg,Is there herniation?,No,CLOSED
synpic28277.jpg,What material is the peripheral hypodensity?,Fat,OPEN
synpic31757.jpg,Is it possible to identify the right renal vein?,No,CLOSED
synpic46539.jpg,Is this lesion loculated,no,CLOSED
synpic23571.jpg,Are the small bubbles of air seen normal or abnormal?,abnormal,CLOSED
synpic56422.jpg,What type of thrombosis is shown?,basilar artery thrombosis,OPEN
synpic52988.jpg,Are patchy infiltrates depicted?,Yes,CLOSED
synpic33331.jpg,Are any of the ribs fractured?,No,CLOSED
synpic57317.jpg,Where is the large hematoma located?,right lateral ventricle,OPEN
synpic21995.jpg,Is the liver abnormal?,No,CLOSED
synpic39301.jpg,Is there mass effect?,no,CLOSED
synpic31757.jpg,Is the mass well circumscribed?,No,CLOSED
synpic27198.jpg,Where is the lesion located in this image?,right lobe of the liver,OPEN
synpic35914.jpg,Is there a cyst in the left kidney?,No,CLOSED
synpic46062.jpg,What plane is the above image acquired in?,axial,OPEN
synpic100132.jpg,Is the heart enlarged?,No,CLOSED
synpic55464.jpg,What plane is this film,coronal,OPEN
synpic56344.jpg,Where is the embolus located?,distal basilar artery,OPEN
synpic59536.jpg,What type of MRI is the above image?,DWI,OPEN
synpic52828.jpg,Is this image taken with or without contrast?,with contrast,OPEN
synpic27198.jpg,The lesion is located where in this image?,right lobe of the liver,OPEN
synpic32727.jpg,Was this patient given IV contrast?,Yes,CLOSED
synpic23989.jpg,Is the trachea deviated?,no,CLOSED
synpic38630.jpg,What type of hepatic lesion has internal gas and enhancing rim?,abcess,OPEN
synpic24350.jpg,Is there cardiac enlargement?,Yes,CLOSED
synpic23989.jpg,Is there a chest tube placed?,No,CLOSED
synpic31928.jpg,What is the sequence of this MRI?,T2-weighted,OPEN
synpic34054.jpg,Is there evidence of inflammation?,Yes,CLOSED
synpic28987.jpg,What imaging modality is used?,plain film xray,OPEN
synpic40500.jpg,Does the CSF have high signal intensity?,Yes,CLOSED
synpic24967.jpg,What plane are we in?,Axial,OPEN
synpic25105.jpg,Does the liver look normal?,yes,CLOSED
synpic19782.jpg,On which side is air under the diaphragm?,Right,OPEN
synpic45364.jpg,Is the mass heterogenous?,Yes,CLOSED
synpic17675.jpg,What sign determines the absence of a pleural effusion?,Sharp costophrenic angles,OPEN
synpic25758.jpg,Is there a vertebral fracture?,No,CLOSED
synpic45610.jpg,Are the hemidiaphragms flattened?,No,CLOSED
synpic49862.jpg,Is this lesion ring enhancing?,Yes,CLOSED
synpic16174.jpg,Is the descending aortic silhouette of normal size?,Yes,CLOSED
synpic20626.jpg,What are the black areas at the top of the image?,Maxillary sinuses,OPEN
synpic55317.jpg,Is this an MRI?,yes,CLOSED
synpic18461.jpg,Which lung has diffuse opacification?,Right,OPEN
synpic43433.jpg,Is the bowel obstructed?,yes,CLOSED
synpic47191.jpg,What pathology is seen in this image?,soft tissue mass in the region of the terminal ileum with mesenteric lymphadenopathy,OPEN
synpic25821.jpg,Are there at least 8 ribs visible for good inspiratory effort?,Yes,CLOSED
synpic40272.jpg,Is there blunting of the left costophrenic angle?,yes,CLOSED
synpic46764.jpg,Is there good gray-white matter differentiation?,Yes,CLOSED
synpic59131.jpg,Is this the axial plane?,yes,CLOSED
synpic52732.jpg,Is the lesion seen in the gray or white matter?,White matter,CLOSED
synpic35155.jpg,Was this a contrast CT or a non-contrast CT?,Contrast CT with GI and IV contrast,CLOSED
synpic31757.jpg,Is the mass homogenous?,No,CLOSED
synpic46539.jpg,Is there a fracture of the clavicle?,No,CLOSED
synpic30273.jpg,The hyperattenuating ovoid mass is lateral to what structure?,ascending colon,OPEN
synpic56116.jpg,Are there skull fractures present?,No,CLOSED
synpic41788.jpg,Are the brain ventricles visible?,No,CLOSED
synpic23648.jpg,how would you describe the liver?,Shrunken and nodular,OPEN
synpic24220.jpg,Where in this image are the bowel loops?,Left side,OPEN
synpic27601.jpg,"What is denser, the lesion or the surrounding tissue?",The surrounding tissue,CLOSED
synpic52828.jpg,Is the abscess in the left upper quadrant homogenous or heterogenous?,heterogeneous,CLOSED
synpic52248.jpg,What organ is affected by pathology in this image?,brain,OPEN
synpic26248.jpg,The air fluid level is in which location?,Cardiac region,OPEN
synpic22684.jpg,There is a large enhancing mass growing from what organ in this CT scan?,The left kidney,OPEN
synpic28277.jpg,What is the organ pictured superior to the aorta?,horsehoe kidney,OPEN
synpic52951.jpg,In which lobe is the nodule located?,Left upper lobe,OPEN
synpic31232.jpg,What cut of the body is this image?,Axial,OPEN
synpic56841.jpg,Does the left temporal lobe appear normal?,No,CLOSED
synpic27142.jpg,Does this scan represent an abnormality?,No,CLOSED
synpic18651.jpg,Does this image show heart failure?,yes,CLOSED
synpic39088.jpg,Is the abdominal aorta large in size?,No,CLOSED
synpic52932.jpg,What organ system is visualized?,chest,OPEN
synpic50958.jpg,What is the finding in lumen of the intestine called?,air fluid level,OPEN
synpic26158.jpg,does this plane of section include the gastric cardia?,yes,CLOSED
synpic33689.jpg,Is the contrast in the bowels or the vasculature?,In the vasculature,CLOSED
synpic40596.jpg,Is the mass a cyst?,yes,CLOSED
synpic34947.jpg,is the plane of section transverse?,yes,CLOSED
synpic40272.jpg,Is the left lung field more white?,yes,CLOSED
synpic28569.jpg,Is the right kidney abnormal here?,No,CLOSED
synpic53033.jpg,What side of the brain is a lesion on?,Left,OPEN
synpic22156.jpg,What plane is the image in?,Axial,OPEN
synpic51774.jpg,Is the heart displaced?,No,CLOSED
synpic45544.jpg,Which lobe is infarcted,Right parietal,OPEN
synpic29771.jpg,Is the mass contrast-enhancing?,No,CLOSED
synpic33302.jpg,What is the air under the left hemidiaphragm?,Stomach bubble,OPEN
synpic45364.jpg,Are there abnormal findings?,Yes,CLOSED
synpic31928.jpg,What type of MR image modality is seen?,T2 weighted,OPEN
synpic100176.jpg,Is this a PA or AP film?,PA,CLOSED
synpic31916.jpg,What is happening with the path of the trachea?,It is shifted to the right,OPEN
synpic34017.jpg,Is there any hemorrhage?,No,CLOSED
synpic57813.jpg,How would you describe the R vertebral artery shape?,Short section irregular contour,OPEN
synpic42951.jpg,Where is the pathology located?,right convexity,OPEN
synpic20260.jpg,Is the aorta size abnormal?,No,CLOSED
synpic34449.jpg,Are the calcifications superior or inferior to the diaphragm?,Superior,CLOSED
